customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon,is_q1,is_q2,is_q3,inferred,upsampled
C8280,45.0,Other,69956.22,,P0077,8,869.3566666666667,Card,True,0.11357,10.863308,True,False,False,True,False
C4638,45.0,Other,69956.22,,P0022,-5,218.53,Online Wallet,False,0.11357,10.863308,False,False,True,False,False
C4377,45.0,Female,69956.22,2025-03-18,P0089,8,106.57873946920836,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C2221,45.0,Other,69956.22,2025-01-15,P0028,-5,644.84,Card,True,0.11357,10.863308,True,False,False,False,False
C5775,45.0,Other,69956.22,2025-04-07,P0071,-5,539.015,Cash,True,0.11357,10.863308,False,True,False,True,False
C8517,45.0,Other,69956.22,2025-07-21,P0021,-5,697.21,Card,True,0.11357,10.863308,False,False,True,False,False
C9581,45.0,Male,69956.22,,P0087,-5,648.66,Crypto,False,0.11357,10.863308,False,True,False,True,False
C1557,45.0,Female,69956.22,,P0061,-5,226.55,Card,True,0.11357,10.863308,False,False,True,False,False
C7229,57.0,Other,41714.14,,P0079,8,738.296,Cash,False,88.616031,-102.874045,False,True,False,True,False
C1338,45.0,Other,69956.22,2025-07-07,P0031,-5,420.525,Cash,False,0.11357,10.863308,False,False,True,True,False
C1698,55.0,Male,100039.24,2025-06-08,P0017,-5,927.1447238636921,Cash,False,-51.342567,-133.568584,False,True,False,False,True
C1826,45.0,Other,69956.22,,P0095,-5,385.0393789591284,Crypto,True,0.11357,10.863308,False,False,True,False,True
C8057,45.0,Other,69956.22,,P0047,-5,372.91,Cash,True,0.11357,10.863308,False,False,True,False,False
C4962,45.0,Other,69956.22,2025-08-30,P0056,-5,53.79,Cash,True,0.11357,10.863308,False,False,True,False,False
C1103,45.0,Female,69956.22,,P0016,7,888.47,Cash,False,0.11357,10.863308,False,False,True,False,False
C1960,45.0,Other,69956.22,2025-03-25,P0081,10,935.0055486040054,Card,False,0.11357,10.863308,True,False,False,False,True
C1524,45.0,Female,69956.22,,P0019,4,359.42857142857144,Crypto,False,0.11357,10.863308,False,True,False,True,False
C7025,45.0,Male,69956.22,,P0072,8,325.19,Cash,False,0.11357,10.863308,True,False,False,False,False
C7267,45.0,Male,69956.22,,P0052,6,250.4943545017102,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C8777,45.0,Male,69956.22,,P0053,-5,459.12499999999994,Crypto,True,0.11357,10.863308,False,False,True,True,False
C4526,45.0,Male,69956.22,,P0090,1,819.2102900381055,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C8665,45.0,Other,69956.22,2025-08-14,P0057,-5,254.8,Cash,True,0.11357,10.863308,False,False,True,False,False
C3187,45.0,Other,69956.22,2025-07-26,P0078,4,69.37942253152416,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C4056,45.0,Other,69956.22,,P0063,8,58.587815528076945,Cash,True,0.11357,10.863308,True,False,False,False,True
C8669,45.0,Male,69956.22,,P0007,-5,457.62,Card,True,0.11357,10.863308,False,True,False,True,False
C5936,45.0,Female,69956.22,2025-08-03,P0089,-5,666.999953631402,Card,True,0.11357,10.863308,False,False,True,False,True
C8942,45.0,Other,69956.22,2025-08-28,P0100,9,959.6,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C7713,45.0,Other,69956.22,,P0027,3,289.4365714285714,Cash,True,0.11357,10.863308,False,False,True,True,False
C1542,45.0,Other,69956.22,2025-08-23,P0053,-5,459.12499999999994,Crypto,False,0.11357,10.863308,False,False,True,True,False
C4307,45.0,Other,69956.22,,P0050,-5,299.72,Card,True,0.11357,10.863308,False,False,True,True,False
C1330,45.0,Female,69956.22,2025-05-20,P0070,3,769.1093310967804,Cash,True,0.11357,10.863308,False,True,False,False,True
C5780,45.0,Male,69956.22,,P0068,-5,528.23,Card,True,0.11357,10.863308,True,False,False,False,False
C3089,45.0,Other,69956.22,2025-07-05,P0057,-5,17.522751223675495,Cash,False,0.11357,10.863308,False,False,True,False,True
C7963,45.0,Other,69956.22,,P0051,6,88.14771207503841,Crypto,True,0.11357,10.863308,False,True,False,False,True
C2854,45.0,Other,69956.22,2025-07-19,P0008,-5,159.37211997197318,Card,True,0.11357,10.863308,False,False,True,False,True
C2221,45.0,Other,69956.22,2025-04-24,P0049,5,320.65555555555557,Cash,False,0.11357,10.863308,False,True,False,True,False
C3620,45.0,Female,69956.22,,P0092,2,95.46444444444444,Card,True,0.11357,10.863308,False,True,False,True,False
C8692,45.0,Other,69956.22,,P0097,-5,842.2250980949568,Crypto,False,0.11357,10.863308,True,False,False,False,True
C8292,45.0,Male,69956.22,,P0059,-5,529.05,Crypto,False,0.11357,10.863308,False,True,False,False,False
C5546,45.0,Other,69956.22,2025-04-06,P0095,-5,35.091646394814475,Crypto,True,0.11357,10.863308,False,True,False,False,True
C2162,45.0,Other,69956.22,2025-07-04,P0032,-5,167.19795175564525,Card,True,0.11357,10.863308,False,False,True,False,True
C4633,45.0,Other,69956.22,2025-02-11,P0015,-5,986.2671537087132,Card,False,0.11357,10.863308,True,False,False,False,True
C3120,45.0,Female,69956.22,,P0098,10,897.6753913844805,Crypto,True,0.11357,10.863308,False,False,True,False,True
C3736,45.0,Female,69956.22,,P0089,2,992.73,Cash,True,0.11357,10.863308,False,True,False,False,False
C3402,45.0,Other,69956.22,,P0018,6,213.97393785063593,Crypto,False,0.11357,10.863308,False,True,False,False,True
C2418,45.0,Other,69956.22,,P0065,-5,195.87689483555747,Cash,True,0.11357,10.863308,False,True,False,False,True
C5876,45.0,Male,69956.22,2025-03-09,P0098,-5,44.728319524346865,Cash,True,0.11357,10.863308,True,False,False,False,True
C7034,45.0,Male,69956.22,,P0002,9,28.918749724778557,Online Wallet,False,0.11357,10.863308,True,False,False,False,True
C8078,45.0,Other,69956.22,,P0011,1,65.36,Card,False,0.11357,10.863308,False,True,False,True,False
C3002,45.0,Male,69956.22,,P0039,7,666.3275000000001,Online Wallet,True,0.11357,10.863308,True,False,False,True,False
C5007,33.0,Female,42994.26,,P0031,-5,384.35,Card,False,-31.548244,53.542645,False,True,False,False,False
C8328,45.0,Male,69956.22,,P0042,6,238.0198706462792,Cash,True,0.11357,10.863308,True,False,False,False,True
C2228,45.0,Other,69956.22,2025-07-30,P0028,1,143.81,Cash,True,0.11357,10.863308,False,False,True,False,False
C5321,45.0,Female,69956.22,,P0019,-5,940.22,Online Wallet,True,0.11357,10.863308,False,True,False,False,False
C3983,45.0,Female,69956.22,,P0085,-5,676.9016307858748,Online Wallet,False,0.11357,10.863308,False,False,True,False,True
C7717,45.0,Other,69956.22,2025-01-02,P0093,-5,657.65,Card,True,0.11357,10.863308,True,False,False,True,False
C2410,45.0,Female,69956.22,,P0061,-5,349.4,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C1995,45.0,Other,69956.22,,P0032,-5,33.09,Card,True,0.11357,10.863308,False,False,True,False,False
C2726,41.0,Other,116136.58,2025-04-19,P0043,-5,684.123308391403,Card,True,-76.810266,-26.008398,False,True,False,False,True
C6771,45.0,Other,69956.22,2025-07-03,P0041,-5,379.44,Cash,True,0.11357,10.863308,False,False,True,False,False
C7170,45.0,Male,69956.22,2025-01-13,P0039,5,1019.3140756479253,Crypto,True,0.11357,10.863308,True,False,False,False,True
C5139,55.0,Male,30085.73,2025-06-04,P0005,2,267.09696795722505,Crypto,True,-4.633701,111.581695,False,True,False,False,True
C1091,45.0,Other,69956.22,,P0053,5,59.04381704913472,Online Wallet,True,0.11357,10.863308,False,True,False,False,True
C7962,45.0,Male,69956.22,2025-07-25,P0099,2,719.7770977106236,Crypto,False,0.11357,10.863308,False,False,True,False,True
C1510,45.0,Male,69956.22,,P0011,7,149.19219826461142,Card,True,0.11357,10.863308,True,False,False,False,True
C7955,45.0,Male,69956.22,,P0019,-5,382.965,Crypto,False,0.11357,10.863308,False,False,True,True,False
C2046,45.0,Female,69956.22,2025-03-22,P0002,-5,55.289113792738476,Card,True,0.11357,10.863308,True,False,False,False,True
C1396,45.0,Other,69956.22,2025-04-12,P0032,6,611.341847538882,Cash,False,0.11357,10.863308,False,True,False,False,True
C8014,45.0,Male,69956.22,2025-09-11,P0020,3,160.7021435979249,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C4193,45.0,Other,69956.22,,P0028,-5,337.77637276659175,Crypto,True,0.11357,10.863308,False,False,True,False,True
C9507,45.0,Other,69956.22,2025-05-30,P0098,-5,255.89716717507454,Cash,True,0.11357,10.863308,False,True,False,False,True
C5553,45.0,Other,69956.22,,P0026,5,879.9053431350931,Online Wallet,False,0.11357,10.863308,False,True,False,False,True
C2933,45.0,Other,69956.22,2025-05-04,P0026,9,176.65618211696417,Crypto,True,0.11357,10.863308,False,True,False,False,True
C4481,45.0,Other,69956.22,,P0055,-5,525.93,Crypto,True,0.11357,10.863308,True,False,False,False,False
C4133,45.0,Other,69956.22,2025-06-08,P0080,-5,273.93,Cash,True,0.11357,10.863308,False,True,False,False,False
C4104,69.0,Other,111589.31,,P0065,9,809.3867142857143,Cash,True,78.41791,-78.025249,True,False,False,True,False
C1544,45.0,Male,69956.22,2025-02-01,P0046,-5,420.4500000000001,Cash,True,0.11357,10.863308,True,False,False,True,False
C9595,45.0,Other,69956.22,2025-02-16,P0005,-5,813.6450404110451,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C3165,45.0,Other,69956.22,,P0034,-5,438.48,Online Wallet,True,0.11357,10.863308,True,False,False,True,False
C4056,45.0,Male,69956.22,,P0068,8,199.7965305734738,Crypto,True,0.11357,10.863308,False,False,True,False,True
C9653,45.0,Other,69956.22,,P0080,-5,425.15,Online Wallet,True,0.11357,10.863308,True,False,False,True,False
C5415,28.0,Male,36970.22,2025-06-04,P0009,6,11.62,Card,False,-63.346016,61.397343,False,True,False,False,False
C9840,45.0,Male,69956.22,2025-04-08,P0080,6,521.454,Online Wallet,True,0.11357,10.863308,False,True,False,True,False
C7275,45.0,Male,69956.22,2025-06-17,P0017,-5,205.2458982543919,Card,True,0.11357,10.863308,False,True,False,False,True
C7035,45.0,Other,69956.22,2025-07-06,P0092,-5,953.72,Cash,True,0.11357,10.863308,False,False,True,False,False
C3991,45.0,Other,69956.22,,P0001,7,1042.2455860737687,Cash,True,0.11357,10.863308,True,False,False,False,True
C8435,45.0,Other,69956.22,2025-01-13,P0028,-5,652.17,Cash,True,0.11357,10.863308,True,False,False,False,False
C6190,45.0,Other,69956.22,2025-02-09,P0070,-5,719.6331842952926,Card,False,0.11357,10.863308,True,False,False,False,True
C7968,45.0,Other,69956.22,,P0034,-5,292.08267314257284,Cash,True,0.11357,10.863308,True,False,False,False,True
C6456,45.0,Male,69956.22,2025-02-11,P0005,9,924.9732438975991,Cash,False,0.11357,10.863308,True,False,False,False,True
C6432,45.0,Male,69956.22,,P0094,7,538.220168811158,Card,False,0.11357,10.863308,False,True,False,False,True
C1264,45.0,Female,69956.22,,P0065,9,809.3867142857143,Online Wallet,False,0.11357,10.863308,False,False,True,True,False
C1108,45.0,Other,69956.22,2025-08-26,P0037,7,23.482407244091057,Crypto,False,0.11357,10.863308,False,False,True,False,True
C6843,45.0,Other,69956.22,2025-09-19,P0088,-5,122.12305204847978,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C1327,21.0,Other,86727.37,,P0097,-5,875.5022446772521,Crypto,False,8.138186,28.086856,False,True,False,False,True
C9649,45.0,Male,69956.22,,P0049,-5,756.178440314448,Online Wallet,False,0.11357,10.863308,True,False,False,False,True
C7502,45.0,Female,69956.22,,P0085,6,354.32,Online Wallet,False,0.11357,10.863308,True,False,False,False,False
C2595,45.0,Male,69956.22,,P0032,2,179.70208333333335,Crypto,False,0.11357,10.863308,True,False,False,True,False
C3068,45.0,Female,69956.22,,P0053,-5,337.51,Card,True,0.11357,10.863308,True,False,False,False,False
C9015,45.0,Other,69956.22,,P0001,-5,195.69,Crypto,True,0.11357,10.863308,False,False,True,False,False
C3955,45.0,Male,69956.22,,P0078,7,476.17500000000007,Crypto,True,0.11357,10.863308,False,False,True,True,False
C6973,45.0,Male,69956.22,2025-04-10,P0092,8,381.85777777777776,Cash,True,0.11357,10.863308,False,True,False,True,False
C6535,45.0,Other,69956.22,,P0070,-5,907.557990966395,Card,False,0.11357,10.863308,False,True,False,False,True
C8362,45.0,Other,69956.22,,P0084,-5,906.6363772592864,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C3747,45.0,Other,69956.22,,P0005,8,620.0055219885352,Crypto,True,0.11357,10.863308,True,False,False,False,True
C9298,45.0,Other,69956.22,2025-04-02,P0042,-5,113.87916012146991,Online Wallet,False,0.11357,10.863308,False,True,False,False,True
C3161,45.0,Other,69956.22,2025-08-24,P0017,-5,955.9785421437721,Cash,False,0.11357,10.863308,False,False,True,False,True
C7304,45.0,Male,69956.22,2025-04-25,P0061,10,92.92,Crypto,True,0.11357,10.863308,False,True,False,False,False
C8211,45.0,Male,69956.22,2025-03-14,P0035,-5,548.465,Card,True,0.11357,10.863308,True,False,False,True,False
C6533,45.0,Other,69956.22,2025-04-13,P0093,8,610.36,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C6416,45.0,Other,69956.22,2025-02-16,P0024,1,112.84,Cash,True,0.11357,10.863308,True,False,False,True,False
C9564,45.0,Female,69956.22,2025-09-08,P0008,7,648.29,Crypto,True,0.11357,10.863308,False,False,True,False,False
C1185,45.0,Female,69956.22,2025-07-20,P0020,-5,499.91,Card,False,0.11357,10.863308,False,False,True,False,False
C5486,45.0,Other,69956.22,2025-01-19,P0097,3,208.02740208013864,Online Wallet,False,0.11357,10.863308,True,False,False,False,True
C8714,45.0,Other,69956.22,,P0036,-5,954.26,Cash,True,0.11357,10.863308,True,False,False,False,False
C7855,45.0,Male,69956.22,,P0066,7,776.2637154577952,Crypto,True,0.11357,10.863308,False,True,False,False,True
C5316,45.0,Other,69956.22,,P0062,-5,453.4700000000001,Cash,False,0.11357,10.863308,False,True,False,True,False
C6895,45.0,Other,69956.22,,P0066,4,628.8328878442986,Crypto,True,0.11357,10.863308,False,False,True,False,True
C7602,45.0,Other,69956.22,,P0045,7,617.833611111111,Cash,True,0.11357,10.863308,False,True,False,True,False
C3079,45.0,Male,69956.22,2025-06-26,P0022,3,394.03844497779,Crypto,True,0.11357,10.863308,False,True,False,False,True
C5032,45.0,Other,69956.22,2025-08-02,P0058,1,120.43,Cash,False,0.11357,10.863308,False,False,True,False,False
C1137,45.0,Female,69956.22,,P0013,5,835.43,Crypto,True,0.11357,10.863308,True,False,False,False,False
C1467,45.0,Female,69956.22,,P0057,1,289.03,Cash,True,0.11357,10.863308,False,False,True,False,False
C4194,45.0,Other,69956.22,,P0041,8,251.16680265651055,Card,False,0.11357,10.863308,False,True,False,False,True
C2828,45.0,Male,69956.22,2025-09-12,P0025,2,179.24888888888887,Cash,False,0.11357,10.863308,False,False,True,True,False
C1814,45.0,Other,69956.22,,P0079,3,264.15,Cash,True,0.11357,10.863308,True,False,False,False,False
C2907,45.0,Female,69956.22,,P0084,-5,481.36,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C1983,45.0,Other,69956.22,2025-05-22,P0064,5,1003.6488508732766,Card,True,0.11357,10.863308,False,True,False,False,True
C1213,45.0,Female,69956.22,2025-04-04,P0034,-5,679.04,Online Wallet,False,0.11357,10.863308,False,True,False,False,False
C2743,45.0,Male,69956.22,2025-03-15,P0022,-5,632.5261396317883,Card,False,0.11357,10.863308,True,False,False,False,True
C1037,45.0,Male,69956.22,,P0016,-5,466.79,Cash,True,0.11357,10.863308,False,True,False,True,False
C6534,45.0,Other,69956.22,,P0068,-5,504.26,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C8882,28.0,Female,98613.81,,P0099,-5,373.6575631975955,Card,False,-46.694478,21.97711,False,False,True,False,True
C8039,45.0,Other,69956.22,2025-05-23,P0073,10,488.23,Crypto,False,0.11357,10.863308,False,True,False,False,False
C3669,45.0,Female,69956.22,2025-01-11,P0026,10,1024.8354694443087,Card,True,0.11357,10.863308,True,False,False,False,True
C3421,45.0,Other,69956.22,2025-06-03,P0034,-5,839.9622569337914,Crypto,True,0.11357,10.863308,False,True,False,False,True
C2993,45.0,Other,69956.22,2025-02-14,P0035,-5,605.3541281029236,Crypto,True,0.11357,10.863308,True,False,False,False,True
C4592,45.0,Female,69956.22,2025-02-02,P0088,2,200.6667857142857,Online Wallet,True,0.11357,10.863308,True,False,False,True,False
C7021,45.0,Other,69956.22,2025-08-24,P0020,-5,885.44,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C6519,45.0,Female,69956.22,,P0056,2,135.276,Online Wallet,False,0.11357,10.863308,True,False,False,True,False
C2043,45.0,Other,69956.22,,P0006,-5,360.62205464708603,Crypto,True,0.11357,10.863308,False,False,True,False,True
C7466,33.0,Other,27897.1,,P0043,9,1022.3816425198197,Online Wallet,True,-48.950169,-165.859199,True,False,False,False,True
C6873,45.0,Other,69956.22,2025-02-18,P0004,-5,53.886119491640756,Cash,False,0.11357,10.863308,True,False,False,False,True
C9679,45.0,Male,69956.22,,P0098,-5,833.9224742534178,Card,True,0.11357,10.863308,False,False,True,False,True
C1109,45.0,Other,69956.22,,P0062,7,214.49,Crypto,False,0.11357,10.863308,True,False,False,False,False
C1890,45.0,Other,69956.22,,P0099,-5,576.33,Crypto,True,0.11357,10.863308,False,True,False,False,False
C6118,45.0,Other,69956.22,,P0037,-5,250.24673503908,Cash,False,0.11357,10.863308,False,False,True,False,True
C6462,45.0,Male,69956.22,,P0096,-5,470.93000000000006,Card,False,0.11357,10.863308,False,False,True,True,False
C7551,45.0,Other,69956.22,,P0001,-5,1025.2201605728899,Card,True,0.11357,10.863308,False,False,True,False,True
C3450,45.0,Female,69956.22,2025-01-27,P0067,-5,351.04,Crypto,True,0.11357,10.863308,True,False,False,False,False
C3751,45.0,Other,69956.22,,P0034,8,325.5,Crypto,False,0.11357,10.863308,True,False,False,False,False
C3089,45.0,Other,69956.22,2025-07-05,P0057,-5,16.834257383689565,Cash,False,0.11357,10.863308,False,False,True,False,True
C1312,47.0,Other,62348.74,2025-05-29,P0026,-5,459.77,Cash,False,79.717856,166.311707,False,True,False,True,False
C6776,45.0,Other,69956.22,,P0067,5,41.08,Card,False,0.11357,10.863308,False,True,False,False,False
C9253,45.0,Other,69956.22,2025-08-29,P0047,-5,432.52,Cash,False,0.11357,10.863308,False,False,True,True,False
C5336,45.0,Female,69956.22,,P0003,5,480.675,Crypto,True,0.11357,10.863308,False,False,True,True,False
C2046,45.0,Female,69956.22,2025-03-22,P0002,-5,55.23,Card,True,0.11357,10.863308,True,False,False,False,False
C7118,45.0,Female,69956.22,2025-06-03,P0035,-5,231.49,Crypto,False,0.11357,10.863308,False,True,False,False,False
C5314,45.0,Female,69956.22,2025-05-06,P0070,-5,170.4044627057164,Crypto,True,0.11357,10.863308,False,True,False,False,True
C5764,45.0,Female,69956.22,,P0015,10,732.6999999999999,Cash,True,0.11357,10.863308,True,False,False,True,False
C9309,45.0,Male,69956.22,2025-06-25,P0070,3,21.184421197186403,Card,True,0.11357,10.863308,False,True,False,False,True
C8168,45.0,Other,69956.22,2025-04-04,P0009,5,351.4,Cash,True,0.11357,10.863308,False,True,False,False,False
C9139,45.0,Male,69956.22,,P0023,6,657.3092690240744,Crypto,True,0.11357,10.863308,False,True,False,False,True
C8356,45.0,Other,69956.22,,P0029,6,84.88045914473172,Cash,True,0.11357,10.863308,False,False,True,False,True
C3594,45.0,Female,69956.22,2025-07-28,P0003,-5,10.250742426554936,Cash,True,0.11357,10.863308,False,False,True,False,True
C2445,45.0,Other,69956.22,,P0061,5,712.3961401786005,Cash,True,0.11357,10.863308,False,False,True,False,True
C9124,45.0,Female,69956.22,2025-01-14,P0021,6,476.748,Cash,True,0.11357,10.863308,True,False,False,True,False
C2509,45.0,Female,69956.22,2025-05-27,P0039,-5,192.7928988266296,Cash,False,0.11357,10.863308,False,True,False,False,True
C2564,45.0,Other,69956.22,2025-02-27,P0085,7,679.1750000000001,Crypto,False,0.11357,10.863308,True,False,False,True,False
C1375,45.0,Other,69956.22,,P0019,-5,68.08624744954354,Online Wallet,True,0.11357,10.863308,False,True,False,False,True
C5499,45.0,Male,69956.22,,P0056,5,338.19000000000005,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C8395,41.0,Female,105519.48,2025-06-26,P0092,4,162.5788173371678,Card,True,-13.135676,-104.110899,False,True,False,False,True
C8858,45.0,Other,69956.22,2025-01-26,P0019,8,718.8571428571429,Cash,True,0.11357,10.863308,True,False,False,True,False
C4006,45.0,Other,69956.22,2025-07-23,P0013,-5,487.3399999999999,Online Wallet,True,0.11357,10.863308,False,False,True,True,False
C8749,45.0,Female,69956.22,,P0087,1,103.89,Cash,True,0.11357,10.863308,True,False,False,False,False
C9767,45.0,Male,69956.22,2025-02-22,P0013,-5,487.3399999999999,Cash,False,0.11357,10.863308,True,False,False,True,False
C5007,33.0,Female,42994.26,,P0031,-5,392.3025041287437,Card,False,-31.548244,53.542645,False,True,False,False,True
C8886,45.0,Other,69956.22,,P0058,6,463.1375,Crypto,False,0.11357,10.863308,False,False,True,True,False
C5062,45.0,Other,69956.22,,P0053,10,993.6875,Cash,True,0.11357,10.863308,False,False,True,True,False
C6854,45.0,Female,69956.22,2025-08-09,P0032,-5,441.92,Cash,False,0.11357,10.863308,False,False,True,True,False
C4294,45.0,Female,69956.22,,P0079,5,414.3621779444256,Cash,True,0.11357,10.863308,False,True,False,False,True
C2214,45.0,Female,69956.22,2025-04-30,P0081,-5,139.65526755930466,Crypto,True,0.11357,10.863308,False,True,False,False,True
C5568,45.0,Female,69956.22,2025-05-19,P0079,5,389.74,Cash,True,0.11357,10.863308,False,True,False,False,False
C2806,45.0,Other,69956.22,,P0046,-5,961.2271728995596,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C8770,50.0,Other,63394.42,,P0053,-5,459.12499999999994,Card,True,46.7892,149.339821,False,True,False,True,False
C9827,45.0,Male,69956.22,,P0024,-5,618.335,Crypto,True,0.11357,10.863308,False,True,False,True,False
C5846,45.0,Other,69956.22,2025-02-26,P0058,-5,818.9820898154437,Crypto,False,0.11357,10.863308,True,False,False,False,True
C1192,45.0,Other,69956.22,2025-01-13,P0015,-5,512.89,Cash,False,0.11357,10.863308,True,False,False,False,False
C1903,45.0,Other,69956.22,,P0023,4,383.22457142857144,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C8491,45.0,Male,69956.22,2025-02-13,P0053,1,407.23,Online Wallet,True,0.11357,10.863308,True,False,False,False,False
C1234,45.0,Other,69956.22,2025-09-27,P0036,-5,930.6537021699594,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C9589,45.0,Other,69956.22,,P0052,2,921.743028396421,Crypto,True,0.11357,10.863308,True,False,False,False,True
C6949,45.0,Other,69956.22,2025-09-21,P0015,10,674.4872714565639,Card,True,0.11357,10.863308,False,False,True,False,True
C9177,45.0,Other,69956.22,,P0054,-5,29.928886147690932,Card,False,0.11357,10.863308,False,False,True,False,True
C5147,45.0,Other,69956.22,2025-05-15,P0019,-5,809.6440475391271,Cash,False,0.11357,10.863308,False,True,False,False,True
C3686,45.0,Male,69956.22,2025-04-05,P0063,6,800.5360772387519,Online Wallet,True,0.11357,10.863308,False,True,False,False,True
C1674,45.0,Other,69956.22,,P0071,-5,539.015,Crypto,True,0.11357,10.863308,False,False,True,True,False
C1027,45.0,Other,69956.22,2025-01-16,P0011,-5,537.17,Card,True,0.11357,10.863308,True,False,False,False,False
C8354,45.0,Female,69956.22,2025-06-24,P0081,1,437.93,Card,True,0.11357,10.863308,False,True,False,False,False
C6172,45.0,Female,69956.22,,P0072,7,18.02,Crypto,True,0.11357,10.863308,False,False,True,False,False
C8412,45.0,Female,69956.22,2025-07-10,P0066,-5,880.8427387401466,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C5833,45.0,Female,69956.22,,P0074,10,1319.3666666666668,Online Wallet,True,0.11357,10.863308,False,False,True,True,False
C2253,45.0,Male,69956.22,,P0075,6,10.588458941303305,Crypto,True,0.11357,10.863308,False,False,True,False,True
C7310,45.0,Female,69956.22,2025-03-10,P0059,5,303.65289313479377,Online Wallet,False,0.11357,10.863308,True,False,False,False,True
C4572,45.0,Other,69956.22,2025-05-01,P0058,-5,487.67,Card,True,0.11357,10.863308,False,True,False,True,False
C6084,45.0,Female,69956.22,2025-01-21,P0022,6,747.2272239661188,Crypto,False,0.11357,10.863308,True,False,False,False,True
C7139,45.0,Female,69956.22,,P0051,6,488.2275,Card,True,0.11357,10.863308,True,False,False,True,False
C5657,45.0,Other,69956.22,2025-03-24,P0031,6,32.38,Crypto,True,0.11357,10.863308,True,False,False,False,False
C2334,45.0,Female,69956.22,,P0027,-5,696.35,Crypto,True,0.11357,10.863308,False,True,False,False,False
C8843,45.0,Other,69956.22,,P0023,3,287.4184285714286,Cash,True,0.11357,10.863308,False,False,True,True,False
C9297,45.0,Male,69956.22,2025-06-04,P0004,-5,397.18000000000006,Card,True,0.11357,10.863308,False,True,False,True,False
C9561,45.0,Other,69956.22,2025-08-26,P0084,-5,460.9557854136418,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C5962,45.0,Female,69956.22,,P0056,9,215.91,Card,True,0.11357,10.863308,True,False,False,False,False
C6824,45.0,Female,69956.22,2025-06-16,P0038,1,774.7462763226184,Card,True,0.11357,10.863308,False,True,False,False,True
C7794,45.0,Other,69956.22,,P0007,-5,394.158124788008,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C1487,45.0,Male,69956.22,2025-07-26,P0042,-5,760.66,Crypto,True,0.11357,10.863308,False,False,True,False,False
C5372,45.0,Male,69956.22,,P0066,2,360.7656015190438,Card,False,0.11357,10.863308,True,False,False,False,True
C7408,45.0,Other,69956.22,2025-09-09,P0057,2,210.17809523809524,Card,False,0.11357,10.863308,False,False,True,True,False
C2312,45.0,Male,69956.22,,P0025,-5,566.74,Cash,True,0.11357,10.863308,False,False,True,True,False
C7972,45.0,Other,69956.22,,P0100,5,54.60837861506259,Cash,False,0.11357,10.863308,True,False,False,False,True
C5423,45.0,Female,69956.22,,P0068,4,305.5,Cash,False,0.11357,10.863308,True,False,False,False,False
C7963,45.0,Other,69956.22,,P0051,6,87.83750608523742,Crypto,True,0.11357,10.863308,False,True,False,False,True
C1805,45.0,Female,69956.22,2025-08-11,P0004,-5,397.18000000000006,Card,False,0.11357,10.863308,False,False,True,True,False
C3989,45.0,Female,69956.22,,P0087,8,314.0055338192699,Card,True,0.11357,10.863308,True,False,False,False,True
C4388,45.0,Other,69956.22,2025-08-20,P0006,-5,602.875,Online Wallet,False,0.11357,10.863308,False,False,True,True,False
C3555,45.0,Male,69956.22,,P0010,-5,755.62336918237,Crypto,True,0.11357,10.863308,False,True,False,False,True
C9301,45.0,Male,69956.22,2025-05-23,P0062,7,71.79,Cash,True,0.11357,10.863308,False,True,False,False,False
C5383,45.0,Other,69956.22,,P0059,3,355.87901931044536,Crypto,False,0.11357,10.863308,False,False,True,False,True
C3900,45.0,Other,69956.22,2025-09-24,P0087,-5,908.5408764479685,Crypto,False,0.11357,10.863308,False,False,True,False,True
C2663,45.0,Other,69956.22,,P0065,2,650.42,Online Wallet,False,0.11357,10.863308,False,True,False,False,False
C1864,45.0,Male,69956.22,2025-04-20,P0079,-5,903.024793388128,Cash,True,0.11357,10.863308,False,True,False,False,True
C6995,45.0,Male,69956.22,2025-02-03,P0050,7,846.7113011862039,Crypto,False,0.11357,10.863308,True,False,False,False,True
C8190,45.0,Other,69956.22,,P0055,-5,928.9024109923253,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C8605,45.0,Female,69956.22,,P0033,-5,147.52,Card,False,0.11357,10.863308,False,False,True,False,False
